X,Y,Z,run_time,distance,delta,axis1,axis2,axis3
-0.018108373,0.02283002,0.832702526,1.333055019,0.144427143,390.4613598,128.4716463,10.74291824,141.5247648
-0.100681086,0.129770962,0.639404006,1.333032846,0.322789859,488.2336051,127.7739982,18.9101163,142.2238746
0.089906797,0.127764574,0.734709166,1.333019733,0.201892908,239.976032,54.90069624,11.69737919,-144.9045153
-0.010920848,-0.014821156,0.831202147,1.332878113,0.11988536,209.2384767,53.5597695,18.59492777,-143.5640209
0.066798624,0.094294159,0.76736823,1.332813025,0.162617941,224.647358,54.72382561,15.05260418,-144.725192
0.122407483,0.166568561,0.766072297,1.332795143,0.231658205,200.2908498,53.71488238,-8.269659837,-143.7116553
-0.242809794,0.289237578,0.549273183,1.332782269,0.552684679,476.8744396,130.0295334,-39.42684974,139.9649571
-0.012111367,0.016261153,0.770462995,1.332758665,0.139273255,427.6718269,126.8325088,32.78276582,143.167921
-0.096005393,0.131567033,0.794337751,1.332733631,0.272875191,375.2250862,126.0939199,-4.300857585,143.8977364
-0.125464947,0.175557877,0.573639514,1.332672834,0.40094014,497.8915818,125.5723338,5.655961046,144.4260553
-0.052985096,0.066770314,0.710613962,1.332531214,0.220241719,466.3707634,128.3775965,31.23129567,141.6149181
0.147627377,0.195303634,0.75467317,1.332503319,0.265471731,212.298304,52.8920079,-18.53400246,-142.8868471
0.123218613,0.174769798,0.611576377,1.332496643,0.307653675,293.6729133,54.79182943,6.762408505,-144.7923162
-0.03220029,0.045543257,0.790541042,1.332381964,0.168479196,402.9758679,125.2051786,21.67230098,144.7842046
-0.059725194,0.080355619,0.793157202,1.332302809,0.21157337,388.911825,126.5869076,12.10266005,143.4198219
0.232839764,0.312473947,0.492290376,1.332282543,0.507048734,305.8942164,53.2945571,-45.18380646,-143.2882872
0.183151104,0.251699366,0.711584902,1.332183599,0.337279763,250.378163,53.97910951,-36.32463148,-143.975591
-0.070368718,0.098689529,0.81027693,1.332122087,0.231202757,365.6517601,125.4624269,1.08054732,144.5305507
-0.139064299,0.196853324,0.761511083,1.332112312,0.352580205,406.8994658,125.2616605,-19.96230124,144.7350168
0.1872014,0.231695643,0.625644165,1.332068205,0.355740611,266.8447653,51.04326,-15.82370933,-141.0380629
0.122415133,0.15846777,0.768912083,1.3320086,0.223223021,195.7872911,52.28852573,-7.061722532,-142.2865396
-0.235002698,0.326677279,0.549949689,1.331846952,0.572173078,466.4485249,125.7485141,-49.70469904,144.2572882
-0.027325996,0.0380337,0.810832095,1.3318367,0.158974978,387.8272217,125.64536,17.21138185,144.3622084
0.173770217,0.24713655,0.68157367,1.331459045,0.340853296,241.8301976,54.86583412,-22.03788402,-144.8706318
0.11740065,0.158795691,0.78924888,1.331452608,0.220297377,206.6366418,53.54692854,-14.89993027,-143.5464898
-0.089450771,0.106624349,0.789472284,1.331334352,0.251408432,377.6936478,129.9660297,4.025829201,140.0334007
-0.179213258,0.239870973,0.693651471,1.331211329,0.424208387,421.8085359,126.7420631,-23.1895816,143.2543847
0.261110186,0.322841856,0.513043792,1.331199408,0.510516957,280.9994248,51.01800264,-54.73529828,-141.0113503
-0.118439348,0.156683407,0.69138607,1.331168652,0.327947944,443.0536137,127.1150905,7.2454183,142.8793932
-0.195187072,0.271267643,0.666984665,1.331161261,0.464470588,431.5914013,125.7155436,-32.45073466,144.289315
0.168490898,0.199597628,0.66069644,1.331133604,0.307004776,251.6541339,49.85443877,-7.348203591,-139.8521479
0.144280337,0.201468193,0.62205701,1.331050873,0.324593405,281.0143094,54.41364261,-2.160950517,-144.4120727
0.040641122,0.05592671,0.774404907,1.331016064,0.133699442,228.3839177,54.04960035,23.09684302,-144.0446439
-0.230562762,0.305058045,0.60353687,1.330930233,0.53225978,456.8030942,127.0626337,-45.05150104,142.9418731
0.124469909,0.175855752,0.735927045,1.33087492,0.248119944,222.220586,54.68317038,-3.73090848,-144.6784795
-0.127870461,0.164025408,0.579520047,1.330848932,0.392179682,499.2214551,127.9599444,7.895088816,142.0339446
0.160883497,0.203670477,0.734863929,1.330764532,0.280808237,209.2012539,51.67064744,-17.73229096,-141.664937
0.09387807,0.132957175,0.622539821,1.330591679,0.268250273,310.2097108,54.74404165,19.90043263,-144.7482028
-0.134220166,0.188346293,0.632919701,1.330506802,0.382781899,464.5573263,125.4982265,1.898943868,144.5032847
0.137499843,0.158484013,0.559093442,1.330367804,0.334199953,307.2585514,49.03690515,6.554069495,-139.0354721
0.108266864,0.144827377,0.786909158,1.330336094,0.206029875,190.4179449,53.24548758,-7.088576206,-143.2425169
-0.10544539,0.142117351,0.659899807,1.330327272,0.323117876,471.4348126,126.5433299,14.59351641,143.4483208
-0.196350184,0.257111642,0.695103958,1.33011961,0.44726179,438.2026988,127.3470643,-35.76030975,142.6531374
0.088729173,0.124902207,0.758448301,1.330113173,0.191695952,218.6882884,54.57921026,8.212003995,-144.5772543
-0.175961053,0.206327034,0.718403775,1.330096722,0.392532633,412.617635,130.4350142,-17.86679133,139.5621831
-0.234994236,0.330013164,0.566498043,1.330079556,0.567152825,473.2267212,125.4351404,-53.25984141,144.5693123
-0.156387445,0.208004689,0.672727639,1.329971075,0.3937098,442.8629114,126.9614518,-8.003870486,143.0311305
-0.104000569,0.133333205,0.785325756,1.329891682,0.280452216,378.4766932,127.9287437,-2.818560916,142.0698734
-0.209779002,0.282640249,0.657902505,1.329601526,0.48458724,446.9013,126.6045283,-39.94233718,143.3954803
0.107158683,0.152242123,0.786834685,1.329562664,0.213351402,197.3604752,54.88477064,-8.91678851,-144.8792532
0.248209881,0.346418213,0.477572738,1.329471588,0.54538353,299.1779562,54.36301578,-60.4863756,-144.3565446
-0.012399272,0.017515235,0.835153671,1.329433203,0.137252021,394.5346906,125.2389469,10.54429618,144.7533111
0.199104968,0.259640233,0.693323254,1.32929945,0.354448041,250.4223205,52.53836446,-37.78425376,-142.5291136
-0.190604996,0.24773551,0.704722915,1.329194307,0.434441367,432.7065927,127.5964723,-32.84575714,142.4038341
-0.089187392,0.10001133,0.815026014,1.328832626,0.246171607,386.2408267,131.7495955,-5.541674776,138.2423987
0.071803443,0.091980953,0.8169686,1.328811169,0.154174697,184.1006872,52.04927059,-1.033839674,-142.0434098
-0.053782872,0.064187992,0.807887204,1.328787804,0.195965029,375.3712402,129.9253682,10.98910524,140.0710538
-0.187741264,0.250810047,0.642037281,1.328750372,0.45388392,450.0394068,126.7958684,-21.35143875,143.2073035
-0.163442513,0.222253275,0.730840192,1.328657866,0.39243671,413.7338931,126.3529438,-23.37214672,143.6407641
-0.164863309,0.171432708,0.735266446,1.328639984,0.357768418,408.1956701,133.9065953,-10.28877606,136.0945573
-0.140285632,0.168455684,0.777607514,1.328543186,0.331440909,403.3756155,129.8086769,-18.21032557,140.1896701
0.121394655,0.166210982,0.785648767,1.328468084,0.228372066,210.3828689,53.83539817,-16.64855359,-143.8334027
-0.157555755,0.198753744,0.615425242,1.328356028,0.411883361,471.9842124,128.3835248,-3.591388769,141.6075587
-0.181707146,0.249825612,0.679991483,1.328311682,0.436745621,428.1069132,126.0081277,-24.29489881,143.9920394
-0.012936292,-0.017372367,0.818312416,1.327950716,0.119119325,212.7352487,53.38144653,24.87438571,-143.3831555
0.218736034,0.25570197,0.540159454,1.327914476,0.43175692,296.281228,49.4406325,-27.11243879,-139.4421539
0.097532363,0.116382995,0.781626845,1.327901363,0.178260628,184.829802,50.00695546,3.066319101,-139.9985411
0.177531431,0.243956744,0.718542015,1.327769041,0.326742882,243.4328272,53.97776912,-32.84566617,-143.9691571
-0.040187445,0.055951901,0.809647695,1.32773757,0.180235753,380.2647652,125.6471242,13.43574247,144.3584267
-0.098880101,0.132671319,0.749024621,1.327712536,0.281779891,410.7548522,126.7288437,7.038983977,143.2727419
0.124977436,0.171621806,0.770617656,1.327648163,0.236092738,200.7873049,53.91407475,-11.75975351,-143.9130734
-0.258767142,0.304967118,0.572902514,1.32758522,0.562225349,468.5060462,130.3338436,-50.74069824,139.6674067
-0.14144512,0.192491072,0.76016748,1.327451706,0.351222656,403.1773721,126.2863027,-18.26342926,143.709118
0.134861398,0.158316826,0.762295566,1.327359676,0.226054703,194.8939619,49.60056152,-7.553330007,-139.5983121
-0.240583015,0.322437165,0.5164214,1.327207088,0.588534631,479.5089482,126.7120607,-48.86870162,143.2881353
-0.231545429,0.312794895,0.592574728,1.327188015,0.542474906,461.0681734,126.4916084,-47.18529302,143.5085757
0.182789423,0.244061362,0.649588508,1.32716012,0.353457451,256.9341323,53.14795855,-19.29558752,-143.1499149
0.221623495,0.28022173,0.511006749,1.32714057,0.46874413,307.7054994,51.67350157,-34.38472879,-141.6722593
-0.196774454,0.280310317,0.676102799,1.327093363,0.469282384,448.6313806,125.0481044,-40.97760842,144.9527721
0.15394661,0.200729408,0.634254655,1.327041864,0.318667733,270.5859938,52.49212494,-3.817319304,-142.489651
0.136382353,0.173681724,0.753535862,1.326952457,0.243000127,203.7974086,51.83517143,-9.250338267,-141.8322558
-0.240273217,0.317459094,0.583144203,1.326920748,0.554777128,469.5735887,127.1019549,-51.43994053,142.8912689
0.065742646,-0.080032711,0.825696419,1.326899052,0.041569166,426.0077508,129.3953372,26.89501416,140.5927128
-0.244538242,0.344797536,0.537366896,1.326896429,0.595681563,494.7917404,125.364473,-63.8723838,144.6444021
-0.077038359,0.105003301,0.721758681,1.326822281,0.255761051,446.8632001,126.3070323,19.64974997,143.6897545
0.116006095,0.1596992,0.632318591,1.3266716,0.282371354,289.0716475,53.9794785,10.65655412,-143.9740407
-0.128959969,0.174453922,0.778501528,1.326490402,0.32756941,402.1363579,126.4947522,-17.59235674,143.5021601
0.067716239,0.091887561,0.735914423,1.326472759,0.171077179,250.2274416,53.57008103,21.14043961,-143.5614334
-0.173483306,0.244480645,0.71992266,1.326408148,0.417392085,431.4372508,125.3812378,-32.22014195,144.6198674
0.03811987,0.052278384,0.83240408,1.326391935,0.129148187,197.1805063,53.87346755,3.368428192,-143.8701697
-0.049577662,-0.069322334,0.838157309,1.326267481,0.150724424,252.5067381,54.42200811,13.62113744,-144.4171212
-0.068439578,0.090730914,0.783630465,1.326201439,0.225826972,395.8857666,127.0639559,11.6929551,142.9283896
0.106920125,0.14414348,0.682820135,1.326153755,0.239996434,265.6293853,53.40244567,12.26425153,-143.4038779
0.088815071,0.12135503,0.619299927,1.326153517,0.262503596,314.5446531,53.76814842,23.25264028,-143.7671399
0.053634403,0.070662143,0.784241929,1.326148987,0.139977687,211.384701,52.8445922,16.87358538,-142.843677
0.263346364,0.304183947,0.541694964,1.325969934,0.480925603,267.7492893,49.09857233,-49.22634485,-139.1037581
-0.029875403,0.041558472,0.735116966,1.325953722,0.179141092,453.9670827,125.633944,34.35456699,144.365622
-0.147014733,0.185990717,0.693014511,1.325918198,0.365924555,433.5055841,128.2991338,-3.553246458,141.6960843
-0.156229995,0.197289918,0.681250926,1.325553179,0.383473895,439.1286673,128.4003121,-6.380301826,141.5987108
0.13681837,0.185444846,0.740405943,1.325542927,0.257574059,215.7675437,53.60624109,-9.092433655,-143.6106155
-0.219982119,0.303276979,0.61929188,1.325462103,0.518588342,453.8763661,125.9357488,-43.59011912,144.0632131
0.114490523,0.149330567,0.6703718,1.325402975,0.251458998,268.0828084,52.49423458,11.07892486,-142.4944679
-0.17222214,0.223750634,0.720818105,1.325402737,0.401485372,412.5339278,127.5634511,-22.93127408,142.441323
0.118524604,0.160382327,0.779057148,1.325390816,0.223115212,197.2396296,53.51112286,-10.38629821,-143.5159368
-0.024532502,0.03038107,0.821395814,1.325369358,0.152612899,382.6090905,128.8719889,14.59661257,141.1215893
-0.07124261,0.090806602,0.643423146,1.325208902,0.280647496,502.4137911,128.161636,31.21251689,141.8338308
0.273459979,0.314553035,0.55442102,1.325105429,0.485537435,293.079423,49.01704001,-62.61594794,-139.0148529
-0.236726433,0.314228492,0.482712757,1.32507658,0.598696406,498.6332155,126.9796544,-46.97979844,143.0158681
0.074368126,0.095465226,0.68487535,1.325041533,0.200206218,282.5221847,52.12564115,26.24245096,-142.1233509
0.132914573,0.18406004,0.775392732,1.324914217,0.248588915,220.171508,54.14441101,-21.23060028,-144.1446617
-0.144411991,0.194526751,0.708539223,1.32489419,0.3654267,424.3138854,126.5639019,-6.92852797,143.4348059
0.097541459,0.127057763,0.73105148,1.324777842,0.202455783,236.6562213,52.51995491,11.31237708,-142.5179278
-0.192870017,0.263913805,0.632487784,1.324768543,0.469638847,451.6292585,126.1395144,-25.06446737,143.8621044
-0.151340517,0.1955778,0.745216211,1.324737787,0.362557402,398.916547,127.7098929,-16.13010381,142.2852056
-0.143550993,0.168882321,0.588267174,1.324725628,0.399239281,488.3170413,130.3441442,4.554246035,139.6477723
0.180931645,0.25258408,0.704964797,1.324718952,0.33951657,241.6961258,54.36396803,-31.74488149,-144.3651202
-0.209768619,0.257513832,0.596893615,1.324625969,0.490321598,468.9764666,129.1475896,-25.11294059,140.8546303
-0.025626875,0.030100861,0.790455496,1.324618578,0.153968817,405.867475,130.4822024,24.6005779,139.5077001
0.269461517,0.353608279,0.43337064,1.324551344,0.584323416,325.1636389,52.70773947,-74.96708177,-142.6998342
0.203892294,0.228354945,0.574498739,1.324497223,0.386333331,284.718825,48.2222635,-17.75818798,-138.2225496
-0.033941768,0.047510298,0.737846587,1.324463367,0.184371854,451.1235245,125.614419,32.45722725,144.3754245
0.106092583,0.148812448,0.57027243,1.32435751,0.31717974,326.321516,54.49184617,14.29589822,-144.4917765
0.091318375,0.118821981,0.806311579,1.324297905,0.178715627,185.7664648,52.43194723,-5.749370505,-142.4352528
-0.21293044,0.296979021,0.568462342,1.324291229,0.530891442,472.5769599,125.6577974,-35.32692155,144.3377884
0.196452528,0.239302893,0.665578216,1.324278116,0.346007678,241.251288,50.59482519,-22.4408688,-140.5900375
-0.013474955,-0.017284091,0.823722572,1.32416153,0.120189927,205.7475922,52.10962444,22.65241588,-142.1072151
-0.263778563,0.297458677,0.521923931,1.324007511,0.583917126,479.6531454,131.5499048,-46.92443422,138.445819
-0.238553462,0.337743674,0.501429205,1.323995829,0.604927703,479.1833816,125.2186447,-53.84900771,144.7819348
0.215537128,0.240678439,0.696974202,1.323932648,0.341527472,238.7221629,48.13363907,-36.50315041,-138.122075
-0.034908413,0.043880351,0.754155082,1.323868752,0.177271721,438.1346324,128.5727547,29.85525061,141.4276031
-0.101632564,0.126760828,0.776046088,1.323733807,0.275199878,385.8826303,128.6928977,1.815684185,141.3000682
-0.110298632,0.155628208,0.796404389,1.323685884,0.299900005,402.6532155,125.3484528,-17.28819086,144.6496337
0.116262099,0.159121188,0.661844757,1.323658228,0.264427072,272.4782377,53.87461521,9.398725023,-143.8688865
-0.045761753,0.063133887,0.811272399,1.323598146,0.189141699,375.3926857,125.9011253,10.99451862,144.099833
0.083907343,0.117800593,0.796772738,1.323416233,0.178532698,182.1807909,54.51379365,0.131755363,-144.515202
0.100299814,0.130637227,0.798513071,1.323414803,0.190691853,187.9481668,52.45908714,-6.80198708,-142.4611647
0.090958451,0.127104442,0.793092757,1.323406935,0.187668252,184.8526922,54.43888668,-1.822864915,-144.4383005
-0.128306046,0.140475553,0.753614165,1.323394775,0.307224642,400.5616701,132.436141,-0.266445603,137.561374
0.108984902,0.154995064,0.710993188,1.323381186,0.236347714,244.609806,54.91694274,6.847988027,-144.9164372
0.111447049,0.147212624,0.787146793,1.323359966,0.208554013,192.1309933,52.84845467,-8.505955281,-142.8477107
-0.090998114,0.113114101,0.766723318,1.323329687,0.259617028,402.0873258,128.8482757,8.403656107,141.1495341
0.201050217,0.255905071,0.562047472,1.323301554,0.41387251,294.1881553,51.86151849,-23.3078377,-141.8569361
0.273334712,0.304926594,0.508280502,1.32315588,0.504202738,277.7641222,48.11148918,-51.99161898,-138.1109969
-0.188715728,0.225369894,0.668297141,1.32310915,0.428170187,439.9908136,129.9638146,-17.57883561,140.0383718
0.150206571,0.186532218,0.770333239,1.323072195,0.254717316,224.3955106,51.13628559,-26.34831169,-141.1363347
0.257798356,0.352546119,0.468119232,1.323036671,0.558380325,312.6857092,53.8406829,-67.59137238,-143.8386692
0.106215602,0.125197611,0.754659067,1.323035717,0.192966248,208.1430533,49.72032442,6.279057153,-139.7267664
-0.040841052,0.047398583,0.728923091,1.322978735,0.192843833,457.0548222,130.6831855,33.16295759,139.3070382
-0.223361702,0.30163504,0.627500957,1.322877645,0.516581297,459.6099473,126.500265,-46.46233519,143.4960673
0.1202569,0.142325212,0.775075081,1.322773457,0.206121105,187.9848998,49.830587,-4.644905849,-139.8347219
-0.207801384,0.281477382,0.589982671,1.322689295,0.507906223,467.085335,126.4184579,-30.55420538,143.5820901
-0.265496407,0.33018137,0.498350649,1.322481632,0.61704833,485.2840518,128.8195474,-59.1225655,141.1812303
0.145521018,0.197770941,0.64276401,1.322354078,0.310228523,269.0511075,53.6310585,-2.166033472,-143.627422
-0.138931146,0.187586262,0.603766945,1.322301388,0.399347137,478.3173247,126.5036544,1.693924803,143.4880175
-0.140848199,0.196195588,0.613126979,1.322215319,0.401206679,473.9581889,125.6963527,-0.414754409,144.3038909
0.042691511,0.052191588,0.773297832,1.32221055,0.129893757,222.6960111,50.66291647,23.67428249,-140.6588163
-0.16245902,0.198219183,0.721095553,1.322157145,0.377009234,414.6099018,129.3625277,-13.30186852,140.6276538
0.048870387,-0.067961866,0.837779926,1.322152376,0.057484422,436.2929555,125.7128232,15.70487889,144.2871386
-0.037183241,0.049922269,0.813568325,1.32214427,0.174138893,380.0707004,126.638116,13.33933647,143.3570627
-0.161994107,0.183477762,0.693245735,1.322142601,0.374410768,433.1343078,131.4666732,-5.700742819,138.5243087
