episode,Success,Replay Memory,total numsteps,level
14323,0,222082,987824,4
14324,0,222338,988080,4
14325,0,222354,988096,4
14326,0,222371,988113,4
14327,1,222396,988138,4
14328,1,222552,988294,4
14329,0,222581,988323,4
14330,1,222794,988536,4
14331,0,222812,988554,4
14332,0,223068,988810,4
14333,1,223070,988812,4
14334,1,223095,988837,4
14335,1,223136,988878,4
14336,0,223392,989134,4
14337,0,223418,989160,4
14338,0,223674,989416,4
14339,0,223689,989431,4
14340,0,223706,989448,4
14341,1,223737,989479,4
14342,0,223751,989493,4
14343,1,223785,989527,4
14344,0,223804,989546,4
14345,0,223822,989564,4
14346,1,223847,989589,4
14347,1,223934,989676,4
14348,1,224025,989767,4
14349,1,224168,989910,4
14350,0,224424,990166,4
14351,1,224450,990192,4
14352,0,224465,990207,4
14353,0,224721,990463,4
14354,1,224745,990487,4
14355,1,224770,990512,4
14356,0,225026,990768,4
14357,1,225117,990859,4
14358,0,225135,990877,4
14359,0,225157,990899,4
14360,0,225173,990915,4
14361,0,225188,990930,4
14362,0,225204,990946,4
14363,0,225226,990968,4
14364,0,225242,990984,4
14365,0,225498,991240,4
14366,1,225554,991296,4
14367,0,225569,991311,4
14368,0,225825,991567,4
14369,0,226081,991823,4
14370,1,226108,991850,4
14371,0,226125,991867,4
14372,1,226138,991880,4
14373,1,226183,991925,4
14374,0,226439,992181,4
14375,0,226454,992196,4
14376,1,226498,992240,4
14377,0,226512,992254,4
14378,1,226543,992285,4
14379,0,226580,992322,4
14380,0,226596,992338,4
14381,0,226611,992353,4
14382,0,226626,992368,4
14383,0,226641,992383,4
14384,1,226702,992444,4
14385,1,226776,992518,4
14386,0,227006,992748,4
14387,0,227025,992767,4
14388,0,227039,992781,4
14389,0,227054,992796,4
14390,1,227076,992818,4
14391,1,227094,992836,4
14392,0,227111,992853,4
14393,0,227133,992875,4
14394,1,227157,992899,4
14395,1,227224,992966,4
14396,0,227240,992982,4
14397,1,227262,993004,4
14398,0,227277,993019,4
14399,1,227307,993049,4
14400,0,227321,993063,4
14401,1,227345,993087,4
14402,1,227409,993151,4
14403,1,227433,993175,4
14404,0,227449,993191,4
14405,0,227465,993207,4
14406,1,227504,993246,4
14407,1,227562,993304,4
14408,0,227578,993320,4
14409,0,227597,993339,4
14410,1,227616,993358,4
14411,1,227644,993386,4
14412,0,227660,993402,4
14413,0,227676,993418,4
14414,0,227696,993438,4
14415,1,227726,993468,4
14416,0,227741,993483,4
14417,0,227756,993498,4
14418,0,227781,993523,4
14419,0,227797,993539,4
14420,0,227848,993590,4
14421,0,227864,993606,4
14422,1,227898,993640,4
14423,1,227926,993668,4
14424,0,227943,993685,4
14425,0,228199,993941,4
14426,0,228228,993970,4
14427,1,228256,993998,4
14428,0,228272,994014,4
14429,1,228312,994054,4
14430,0,228359,994101,4
14431,1,228379,994121,4
14432,0,228402,994144,4
14433,1,228429,994171,4
14434,1,228495,994237,4
14435,1,228533,994275,4
14436,0,228548,994290,4
14437,0,228573,994315,4
14438,0,228588,994330,4
14439,0,228603,994345,4
14440,0,228627,994369,4
14441,1,228676,994418,4
14442,0,228691,994433,4
14443,0,228707,994449,4
14444,1,228724,994466,4
14445,0,228746,994488,4
14446,0,228766,994508,4
14447,1,228789,994531,4
14448,0,228807,994549,4
14449,0,228827,994569,4
14450,0,228844,994586,4
14451,0,229100,994842,4
14452,0,229116,994858,4
14453,1,229170,994912,4
14454,1,229199,994941,4
14455,0,229220,994962,4
14456,0,229243,994985,4
14457,1,229322,995064,4
14458,1,229342,995084,4
14459,0,229598,995340,4
14460,0,229615,995357,4
14461,0,229646,995388,4
14462,1,229661,995403,4
14463,0,229688,995430,4
14464,0,229727,995469,4
14465,0,229743,995485,4
14466,0,229758,995500,4
14467,0,230014,995756,4
14468,0,230036,995778,4
14469,0,230060,995802,4
14470,0,230265,996007,4
14471,0,230296,996038,4
14472,1,230309,996051,4
14473,0,230331,996073,4
14474,0,230587,996329,4
14475,0,230603,996345,4
14476,0,230618,996360,4
14477,1,230651,996393,4
14478,1,230693,996435,4
14479,0,230709,996451,4
14480,1,230738,996480,4
14481,1,230978,996720,4
14482,0,231018,996760,4
14483,1,231049,996791,4
14484,1,231112,996854,4
14485,0,231129,996871,4
14486,0,231143,996885,4
14487,1,231156,996898,4
14488,1,231179,996921,4
14489,0,231203,996945,4
14490,1,231233,996975,4
14491,1,231258,997000,4
14492,1,231277,997019,4
14493,1,231296,997038,4
14494,1,231330,997072,4
14495,1,231377,997119,4
14496,1,231438,997180,4
14497,0,231459,997201,4
14498,0,231474,997216,4
14499,0,231492,997234,4
14500,1,231526,997268,4
14501,0,231542,997284,4
14502,0,231558,997300,4
14503,1,231585,997327,4
14504,1,231609,997351,4
14505,1,231635,997377,4
14506,1,231684,997426,4
14507,0,231700,997442,4
14508,1,231724,997466,4
14509,0,231739,997481,4
14510,0,231762,997504,4
14511,1,231809,997551,4
14512,1,231848,997590,4
14513,1,231857,997599,4
14514,1,231870,997612,4
14515,0,231884,997626,4
14516,1,231910,997652,4
14517,1,231923,997665,4
14518,0,231951,997693,4
14519,0,231966,997708,4
14520,0,231987,997729,4
14521,0,232003,997745,4
14522,0,232022,997764,4
14523,1,232048,997790,4
14524,0,232304,998046,4
14525,0,232326,998068,4
14526,0,232346,998088,4
14527,0,232361,998103,4
14528,1,232391,998133,4
14529,1,232404,998146,4
14530,0,232420,998162,4
14531,1,232450,998192,4
14532,0,232465,998207,4
14533,1,232497,998239,4
14534,0,232518,998260,4
14535,1,232537,998279,4
14536,0,232793,998535,4
14537,0,233049,998791,4
14538,1,233068,998810,4
14539,0,233090,998832,4
14540,1,233107,998849,4
14541,0,233141,998883,4
14542,1,233170,998912,4
14543,0,233188,998930,4
14544,0,233204,998946,4
14545,0,233225,998967,4
14546,1,233257,998999,4
14547,0,233272,999014,4
14548,1,233303,999045,4
14549,0,233559,999301,4
14550,1,233600,999342,4
14551,0,233856,999598,4
14552,0,234112,999854,4
14553,0,234128,999870,4
14554,0,234384,1000126,4
14555,1,234408,1000150,4
14556,1,234425,1000167,4
14557,1,234478,1000220,4
14558,0,234493,1000235,4
14559,1,234605,1000347,4
14560,1,234647,1000389,4
14561,0,234665,1000407,4
14562,1,234800,1000542,4
14563,0,234822,1000564,4
14564,0,234839,1000581,4
14565,1,234896,1000638,4
14566,1,234925,1000667,4
14567,0,234946,1000688,4
14568,1,234972,1000714,4
14569,0,234987,1000729,4
14570,0,235002,1000744,4
14571,0,235017,1000759,4
14572,0,235034,1000776,4
14573,1,235064,1000806,4
14574,0,235088,1000830,4
14575,1,235112,1000854,4
14576,1,235125,1000867,4
14577,0,235142,1000884,4
14578,1,235155,1000897,4
14579,0,235171,1000913,4
14580,1,235387,1001129,4
14581,1,235416,1001158,4
14582,0,235431,1001173,4
14583,0,235687,1001429,4
14584,0,235709,1001451,4
14585,1,235771,1001513,4
14586,1,235788,1001530,4
14587,1,235810,1001552,4
14588,1,235827,1001569,4
14589,0,235844,1001586,4
14590,1,235872,1001614,4
14591,1,235893,1001635,4
14592,1,235927,1001669,4
14593,1,235950,1001692,4
14594,0,235969,1001711,4
14595,0,235985,1001727,4
14596,0,236010,1001752,4
14597,1,236044,1001786,4
14598,0,236059,1001801,4
14599,1,236174,1001916,4
14600,0,236198,1001940,4
14601,1,236248,1001990,4
14602,0,236264,1002006,4
14603,1,236337,1002079,4
14604,0,236352,1002094,4
14605,0,236373,1002115,4
14606,1,236448,1002190,4
14607,0,236469,1002211,4
14608,1,236505,1002247,4
14609,0,236528,1002270,4
14610,1,236554,1002296,4
14611,0,236573,1002315,4
14612,0,236588,1002330,4
14613,1,236671,1002413,4
14614,0,236695,1002437,4
14615,1,236728,1002470,4
14616,0,236984,1002726,4
14617,0,237240,1002982,4
14618,0,237257,1002999,4
14619,1,237442,1003184,4
14620,0,237458,1003200,4
14621,1,237636,1003378,4
14622,0,237658,1003400,4
14623,1,237691,1003433,4
14624,0,237714,1003456,4
14625,0,237730,1003472,4
14626,0,237750,1003492,4
14627,0,237765,1003507,4
14628,1,237799,1003541,4
14629,1,237830,1003572,4
14630,1,237844,1003586,4
14631,0,237859,1003601,4
14632,0,237893,1003635,4
14633,0,237910,1003652,4
14634,0,237926,1003668,4
14635,1,237938,1003680,4
14636,1,237971,1003713,4
14637,0,237986,1003728,4
14638,0,238002,1003744,4
14639,0,238017,1003759,4
14640,1,238033,1003775,4
14641,1,238054,1003796,4
14642,0,238072,1003814,4
14643,1,238079,1003821,4
14644,0,238099,1003841,4
14645,0,238114,1003856,4
14646,0,238135,1003877,4
14647,0,238391,1004133,4
14648,0,238408,1004150,4
14649,0,238430,1004172,4
14650,1,238450,1004192,4
14651,1,238494,1004236,4
14652,0,238511,1004253,4
14653,1,238571,1004313,4
14654,1,238584,1004326,4
14655,0,238598,1004340,4
14656,0,238854,1004596,4
14657,1,238868,1004610,4
14658,0,238883,1004625,4
14659,1,238907,1004649,4
14660,0,238925,1004667,4
14661,1,238990,1004732,4
14662,1,239011,1004753,4
14663,0,239026,1004768,4
14664,1,239048,1004790,4
14665,1,239244,1004986,4
14666,1,239271,1005013,4
14667,0,239288,1005030,4
14668,0,239313,1005055,4
14669,1,239337,1005079,4
14670,1,239365,1005107,4
14671,1,239387,1005129,4
14672,1,239418,1005160,4
14673,1,239463,1005205,4
14674,0,239479,1005221,4
14675,0,239497,1005239,4
14676,1,239510,1005252,4
14677,1,239535,1005277,4
14678,1,239579,1005321,4
14679,0,239597,1005339,4
14680,0,239613,1005355,4
14681,1,239684,1005426,4
14682,1,239712,1005454,4
14683,1,239724,1005466,4
14684,0,239741,1005483,4
14685,0,239765,1005507,4
14686,1,239783,1005525,4
14687,1,239816,1005558,4
14688,1,240039,1005781,4
14689,0,240055,1005797,4
14690,0,240070,1005812,4
14691,0,240088,1005830,4
14692,1,240122,1005864,4
14693,0,240378,1006120,4
14694,1,240389,1006131,4
14695,0,240406,1006148,4
14696,1,240443,1006185,4
14697,1,240475,1006217,4
14698,0,240507,1006249,4
14699,1,240531,1006273,4
14700,0,240547,1006289,4
14701,0,240561,1006303,4
14702,1,240575,1006317,4
14703,0,240589,1006331,4
14704,0,240605,1006347,4
14705,0,240861,1006603,4
14706,0,240875,1006617,4
14707,0,240895,1006637,4
14708,1,240919,1006661,4
14709,1,240932,1006674,4
14710,0,240956,1006698,4
14711,1,240984,1006726,4
14712,1,241015,1006757,4
14713,1,241047,1006789,4
14714,1,241097,1006839,4
14715,1,241137,1006879,4
14716,1,241188,1006930,4
14717,1,241270,1007012,4
14718,1,241294,1007036,4
14719,1,241310,1007052,4
14720,0,241566,1007308,4
14721,0,241581,1007323,4
14722,0,241614,1007356,4
14723,0,241634,1007376,4
14724,0,241649,1007391,4
14725,1,241665,1007407,4
14726,0,241689,1007431,4
14727,0,241704,1007446,4
14728,1,241728,1007470,4
14729,0,241816,1007558,4
14730,0,241835,1007577,4
14731,1,241842,1007584,4
14732,0,241869,1007611,4
14733,0,241884,1007626,4
14734,0,241900,1007642,4
14735,0,242156,1007898,4
14736,0,242175,1007917,4
14737,0,242192,1007934,4
14738,0,242207,1007949,4
14739,1,242222,1007964,4
14740,0,242238,1007980,4
14741,0,242253,1007995,4
14742,0,242272,1008014,4
14743,0,242528,1008270,4
14744,1,242562,1008304,4
14745,1,242582,1008324,4
14746,1,242603,1008345,4
14747,1,242648,1008390,4
14748,1,242659,1008401,4
14749,1,242687,1008429,4
14750,0,242703,1008445,4
14751,0,242721,1008463,4
14752,1,242873,1008615,4
14753,1,242893,1008635,4
14754,1,242918,1008660,4
14755,0,242988,1008730,4
14756,0,243003,1008745,4
14757,0,243030,1008772,4
14758,1,243042,1008784,4
14759,0,243061,1008803,4
14760,0,243317,1009059,4
14761,0,243573,1009315,4
14762,1,243676,1009418,4
14763,0,243691,1009433,4
14764,1,243723,1009465,4
14765,1,243726,1009468,4
14766,0,243752,1009494,4
14767,1,243776,1009518,4
14768,0,243797,1009539,4
14769,0,243827,1009569,4
14770,1,243844,1009586,4
14771,1,243878,1009620,4
14772,1,243890,1009632,4
14773,1,243977,1009719,4
14774,0,243992,1009734,4
14775,0,244013,1009755,4
14776,0,244029,1009771,4
14777,0,244044,1009786,4
14778,0,244066,1009808,4
14779,1,244104,1009846,4
14780,1,244129,1009871,4
14781,1,244166,1009908,4
14782,0,244191,1009933,4
14783,1,244295,1010037,4
14784,0,244551,1010293,4
14785,1,244577,1010319,4
14786,0,244603,1010345,4
14787,0,244624,1010366,4
14788,0,244641,1010383,4
14789,0,244659,1010401,4
14790,0,244674,1010416,4
14791,0,244695,1010437,4
14792,1,244710,1010452,4
14793,1,244747,1010489,4
14794,0,245003,1010745,4
14795,1,245021,1010763,4
14796,1,245047,1010789,4
14797,0,245063,1010805,4
14798,0,245094,1010836,4
14799,0,245121,1010863,4
14800,1,245149,1010891,4
14801,1,245165,1010907,4
14802,1,245192,1010934,4
14803,0,245215,1010957,4
14804,1,245255,1010997,4
14805,1,245288,1011030,4
14806,0,245311,1011053,4
14807,1,245361,1011103,4
14808,0,245376,1011118,4
14809,1,245408,1011150,4
14810,0,245426,1011168,4
14811,0,245445,1011187,4
14812,0,245468,1011210,4
14813,0,245724,1011466,4
14814,1,245767,1011509,4
14815,0,245789,1011531,4
14816,1,245803,1011545,4
14817,0,245829,1011571,4
14818,1,245856,1011598,4
14819,1,245915,1011657,4
14820,1,245933,1011675,4
14821,0,245955,1011697,4
14822,0,245993,1011735,4
14823,0,246010,1011752,4
14824,1,246034,1011776,4
14825,0,246058,1011800,4
14826,1,246090,1011832,4
14827,0,246107,1011849,4
14828,0,246363,1012105,4
14829,0,246377,1012119,4
14830,0,246484,1012226,4
14831,1,246517,1012259,4
14832,1,246589,1012331,4
14833,1,246616,1012358,4
14834,1,246647,1012389,4
14835,0,246662,1012404,4
14836,0,246677,1012419,4
14837,0,246694,1012436,4
14838,0,246950,1012692,4
14839,1,246987,1012729,4
14840,0,247002,1012744,4
14841,1,247037,1012779,4
14842,0,247052,1012794,4
14843,1,247078,1012820,4
14844,1,247113,1012855,4
14845,0,247131,1012873,4
14846,1,247166,1012908,4
14847,1,247190,1012932,4
14848,0,247206,1012948,4
14849,0,247221,1012963,4
14850,0,247255,1012997,4
14851,0,247270,1013012,4
14852,1,247290,1013032,4
14853,0,247308,1013050,4
14854,0,247327,1013069,4
14855,1,247353,1013095,4
14856,0,247369,1013111,4
14857,0,247625,1013367,4
14858,1,247664,1013406,4
14859,1,247681,1013423,4
14860,1,247692,1013434,4
14861,0,247709,1013451,4
14862,0,247723,1013465,4
14863,0,247979,1013721,4
14864,1,248018,1013760,4
14865,0,248058,1013800,4
14866,1,248098,1013840,4
14867,1,248130,1013872,4
14868,0,248146,1013888,4
14869,1,248159,1013901,4
14870,1,248177,1013919,4
14871,0,248203,1013945,4
14872,0,248220,1013962,4
14873,1,248228,1013970,4
14874,0,248484,1014226,4
14875,0,248503,1014245,4
14876,1,248518,1014260,4
14877,0,248774,1014516,4
14878,1,248800,1014542,4
14879,0,248820,1014562,4
14880,1,248857,1014599,4
14881,1,248870,1014612,4
14882,0,248886,1014628,4
14883,0,248909,1014651,4
14884,0,248924,1014666,4
14885,0,248959,1014701,4
14886,1,248987,1014729,4
14887,1,249061,1014803,4
14888,0,249075,1014817,4
14889,1,249106,1014848,4
14890,0,249121,1014863,4
14891,1,249147,1014889,4
14892,1,249159,1014901,4
14893,0,249180,1014922,4
14894,0,249200,1014942,4
14895,1,249223,1014965,4
14896,0,249246,1014988,4
14897,0,249261,1015003,4
14898,1,249275,1015017,4
14899,0,249295,1015037,4
14900,0,249335,1015077,4
14901,0,249355,1015097,4
14902,1,249402,1015144,4
14903,1,249508,1015250,4
14904,0,249550,1015292,4
14905,0,249572,1015314,4
14906,1,249582,1015324,4
14907,0,249603,1015345,4
14908,0,249623,1015365,4
14909,0,249879,1015621,4
14910,0,249905,1015647,4
14911,0,249921,1015663,4
14912,0,249937,1015679,4
14913,1,249953,1015695,4
14914,0,250209,1015951,4
14915,1,250241,1015983,4
14916,0,250258,1016000,4
14917,1,250318,1016060,4
14918,1,250344,1016086,4
14919,0,250367,1016109,4
14920,0,250382,1016124,4
14921,1,250410,1016152,4
14922,1,250423,1016165,4
14923,1,250424,1016166,4
14924,0,250680,1016422,4
14925,0,250936,1016678,4
14926,1,251005,1016747,4
14927,0,251022,1016764,4
14928,1,251041,1016783,4
14929,1,251072,1016814,4
14930,0,251127,1016869,4
14931,0,251148,1016890,4
14932,0,251163,1016905,4
14933,1,251194,1016936,4
14934,1,251256,1016998,4
14935,0,251271,1017013,4
14936,1,251313,1017055,4
14937,1,251330,1017072,4
14938,1,251349,1017091,4
14939,1,251374,1017116,4
14940,1,251416,1017158,4
14941,1,251436,1017178,4
14942,0,251451,1017193,4
14943,0,251470,1017212,4
14944,1,251517,1017259,4
14945,1,251546,1017288,4
14946,0,251571,1017313,4
14947,1,251613,1017355,4
14948,1,251642,1017384,4
14949,1,251668,1017410,4
14950,0,251683,1017425,4
14951,1,251730,1017472,4
14952,1,251755,1017497,4
14953,1,251802,1017544,4
14954,1,251834,1017576,4
14955,0,252090,1017832,4
14956,1,252262,1018004,4
14957,1,252290,1018032,4
14958,1,252334,1018076,4
14959,0,252350,1018092,4
14960,0,252387,1018129,4
14961,0,252404,1018146,4
14962,0,252660,1018402,4
14963,0,252676,1018418,4
14964,0,252932,1018674,4
14965,1,252946,1018688,4
14966,0,253022,1018764,4
14967,1,253057,1018799,4
14968,1,253069,1018811,4
14969,1,253078,1018820,4
14970,0,253095,1018837,4
14971,1,253148,1018890,4
14972,0,253404,1019146,4
14973,0,253422,1019164,4
14974,0,253446,1019188,4
14975,0,253461,1019203,4
14976,1,253474,1019216,4
14977,1,253527,1019269,4
14978,1,253580,1019322,4
14979,1,253613,1019355,4
14980,0,253633,1019375,4
14981,1,253681,1019423,4
14982,1,253743,1019485,4
14983,0,253770,1019512,4
14984,0,253788,1019530,4
14985,0,253805,1019547,4
14986,0,253832,1019574,4
14987,1,253860,1019602,4
14988,1,253873,1019615,4
14989,0,253961,1019703,4
14990,0,253976,1019718,4
14991,0,254232,1019974,4
14992,0,254488,1020230,4
14993,1,254499,1020241,4
14994,1,254526,1020268,4
14995,1,254547,1020289,4
14996,0,254569,1020311,4
14997,1,254597,1020339,4
14998,1,254646,1020388,4
14999,0,254680,1020422,4
15000,0,254936,1020678,4
15001,0,254951,1020693,4
15002,1,254973,1020715,4
15003,1,255018,1020760,4
15004,1,255039,1020781,4
15005,0,255069,1020811,4
15006,0,255086,1020828,4
15007,1,255117,1020859,4
15008,0,255171,1020913,4
15009,0,255427,1021169,4
15010,0,255443,1021185,4
15011,1,255485,1021227,4
15012,1,255514,1021256,4
15013,0,255539,1021281,4
15014,1,255751,1021493,4
15015,0,256007,1021749,4
15016,1,256032,1021774,4
15017,1,256144,1021886,4
15018,1,256156,1021898,4
15019,0,256412,1022154,4
15020,0,256668,1022410,4
15021,0,256687,1022429,4
15022,0,256943,1022685,4
15023,1,257027,1022769,4
15024,0,257054,1022796,4
15025,1,257083,1022825,4
15026,1,257132,1022874,4
15027,1,257173,1022915,4
15028,1,257222,1022964,4
